EMPRESA: DINAMICA EMPREENDIMENTOS E SOLUCOES LTDA
ID_EMPRESA: 1
PERIODO: 2019-08-13 ate 2026-05-30
Fonte: Sienge API REST ao vivo (/accounts-receivable/receivable-bills), sem uso do banco local.
Observacao: Ind., Dias, Acrescimo e Desconto ficam em branco/R$ 0,00 quando o endpoint principal do Sienge nao retorna esses campos.
Registros: companies=10; works=347; titles=1488.

OBRAS ADMINISTRADAS
ID_OBRA;OBRA
MUNICÍPIO DE MARACANAÚ;NFSE 923;26/05/2023;1;;;R$ 70.450,44;R$ 0,00;R$ 0,00;R$ 70.450,44
MUNICÍPIO DE MARACANAÚ;NFSE 924;26/05/2023;1;;;R$ 60.498,33;R$ 0,00;R$ 0,00;R$ 60.498,33
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 926;01/06/2023;1;;;R$ 10.371,47;R$ 0,00;R$ 0,00;R$ 10.371,47
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 927;01/06/2023;1;;;R$ 244.093,87;R$ 0,00;R$ 0,00;R$ 244.093,87
MUNICÍPIO DE MARACANAÚ;NFSE 928;02/06/2023;1;;;R$ 132.787,56;R$ 0,00;R$ 0,00;R$ 132.787,56
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 929;06/06/2023;1;;;R$ 53.775,28;R$ 0,00;R$ 0,00;R$ 53.775,28
FERMOJU - TJCE;NFSE 930;06/06/2023;1;;;R$ 212.706,40;R$ 0,00;R$ 0,00;R$ 212.706,40
FERMOJU - TJCE;NFSE 931;06/06/2023;1;;;R$ 20.509,28;R$ 0,00;R$ 0,00;R$ 20.509,28
FERMOJU - TJCE;NFSE 932;06/06/2023;1;;;R$ 4.669,33;R$ 0,00;R$ 0,00;R$ 4.669,33
MUNICIPIO DE CRATO - SECRETARIA MUNICIPAL DE EDUCAÇÃO;NFSE 933;07/06/2023;1;;;R$ 186.213,45;R$ 0,00;R$ 0,00;R$ 186.213,45
MUNICIPIO DE ASSARÉ;NFSE 945;09/06/2023;1;;;R$ 100.830,14;R$ 0,00;R$ 0,00;R$ 100.830,14
MUNICIPIO DE SOBRAL;NFSE 935;13/06/2023;1;;;R$ 508.533,68;R$ 0,00;R$ 0,00;R$ 508.533,68
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 936;14/06/2023;1;;;R$ 160.266,67;R$ 0,00;R$ 0,00;R$ 160.266,67
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 937;15/06/2023;1;;;R$ 362.992,51;R$ 0,00;R$ 0,00;R$ 362.992,51
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 938;15/06/2023;1;;;R$ 44.665,62;R$ 0,00;R$ 0,00;R$ 44.665,62
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 939;15/06/2023;1;;;R$ 58.677,32;R$ 0,00;R$ 0,00;R$ 58.677,32
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 940;15/06/2023;1;;;R$ 71.836,20;R$ 0,00;R$ 0,00;R$ 71.836,20
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 941;15/06/2023;1;;;R$ 77.087,45;R$ 0,00;R$ 0,00;R$ 77.087,45
PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE;NFSE 942;15/06/2023;1;;;R$ 20.720,07;R$ 0,00;R$ 0,00;R$ 20.720,07
MUNICIPIO DE ASSARÉ;NFSE 944;16/06/2023;1;;;R$ 27.845,05;R$ 0,00;R$ 0,00;R$ 27.845,05
MUNICIPIO DE JUCAS - SECRETARIA MUNICIPAL DE EDUCACAO;NFSE 948;16/06/2023;1;;;R$ 85.503,12;R$ 0,00;R$ 0,00;R$ 85.503,12
PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE;NFSE 949;19/06/2023;1;;;R$ 157.717,26;R$ 0,00;R$ 0,00;R$ 157.717,26
MUNICIPIO DE ASSARÉ;NFSE 951;20/06/2023;1;;;R$ 28.930,92;R$ 0,00;R$ 0,00;R$ 28.930,92
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 952;23/06/2023;1;;;R$ 45.591,08;R$ 0,00;R$ 0,00;R$ 45.591,08
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 953;27/06/2023;1;;;R$ 117.859,91;R$ 0,00;R$ 0,00;R$ 117.859,91
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 954;29/06/2023;1;;;R$ 211.953,05;R$ 0,00;R$ 0,00;R$ 211.953,05
CLUB COSMETICOS;BOL 15;01/07/2023;1;;;R$ 60.276,08;R$ 0,00;R$ 0,00;R$ 60.276,08
MUNICÍPIO DE MARACANAÚ;NFSE 955;03/07/2023;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 956;04/07/2023;1;;;R$ 145.919,22;R$ 0,00;R$ 0,00;R$ 145.919,22
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 957;06/07/2023;1;;;R$ 55.329,30;R$ 0,00;R$ 0,00;R$ 55.329,30
MUNICIPIO DE JUCAS - SECRETARIA MUNICIPAL DE EDUCACAO;NFSE 958;07/07/2023;1;;;R$ 44.299,70;R$ 0,00;R$ 0,00;R$ 44.299,70
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 959;12/07/2023;1;;;R$ 96.622,31;R$ 0,00;R$ 0,00;R$ 96.622,31
MUNICIPIO DE CRATO - SECRETARIA MUNICIPAL DE EDUCAÇÃO;NFSE 960;12/07/2023;1;;;R$ 194.048,85;R$ 0,00;R$ 0,00;R$ 194.048,85
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 961;13/07/2023;1;;;R$ 106.743,40;R$ 0,00;R$ 0,00;R$ 106.743,40
MUNICIPIO DE ASSARÉ;NFSE 962;14/07/2023;1;;;R$ 150.209,43;R$ 0,00;R$ 0,00;R$ 150.209,43
MUNICIPIO DE ASSARÉ;NFSE 963;14/07/2023;1;;;R$ 121.096,40;R$ 0,00;R$ 0,00;R$ 121.096,40
MUNICÍPIO DE MARACANAÚ;NFSE 964;19/07/2023;1;;;R$ 7.667,24;R$ 0,00;R$ 0,00;R$ 7.667,24
MUNICIPIO DE SOBRAL;NFSE 965;20/07/2023;1;;;R$ 170.790,82;R$ 0,00;R$ 0,00;R$ 170.790,82
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 966;21/07/2023;1;;;R$ 120.188,20;R$ 0,00;R$ 0,00;R$ 120.188,20
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 967;24/07/2023;1;;;R$ 178.311,12;R$ 0,00;R$ 0,00;R$ 178.311,12
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 968;24/07/2023;1;;;R$ 378.344,59;R$ 0,00;R$ 0,00;R$ 378.344,59
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 969;25/07/2023;1;;;R$ 71.402,00;R$ 0,00;R$ 0,00;R$ 71.402,00
CAIXA ECONOMICA FEDERAL;REC 270802;27/07/2023;1;;;R$ 60.000,00;R$ 0,00;R$ 0,00;R$ 60.000,00
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 970;28/07/2023;1;;;R$ 13.476,89;R$ 0,00;R$ 0,00;R$ 13.476,89
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 971;31/07/2023;1;;;R$ 452.915,42;R$ 0,00;R$ 0,00;R$ 452.915,42
MUNICIPIO DE CRATO - SECRETARIA MUNICIPAL DE EDUCAÇÃO;NFSE 976;01/08/2023;1;;;R$ 23.878,28;R$ 0,00;R$ 0,00;R$ 23.878,28
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 978;02/08/2023;1;;;R$ 193.296,30;R$ 0,00;R$ 0,00;R$ 193.296,30
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 979;02/08/2023;1;;;R$ 56.927,08;R$ 0,00;R$ 0,00;R$ 56.927,08
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 980;02/08/2023;1;;;R$ 17.520,16;R$ 0,00;R$ 0,00;R$ 17.520,16
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 981;02/08/2023;1;;;R$ 962,41;R$ 0,00;R$ 0,00;R$ 962,41
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 982;02/08/2023;1;;;R$ 22.653,18;R$ 0,00;R$ 0,00;R$ 22.653,18
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 984;04/08/2023;1;;;R$ 532.604,62;R$ 0,00;R$ 0,00;R$ 532.604,62
MUNICIPIO DE ASSARÉ;NFSE 985;04/08/2023;1;;;R$ 270.233,78;R$ 0,00;R$ 0,00;R$ 270.233,78
MUNICIPIO DE ASSARÉ;NFSE 986;08/08/2023;1;;;R$ 64.288,62;R$ 0,00;R$ 0,00;R$ 64.288,62
MUNICIPIO DE ASSARÉ;NFSE 987;08/08/2023;1;;;R$ 118.334,22;R$ 0,00;R$ 0,00;R$ 118.334,22
MUNICIPIO DE ASSARÉ;NFSE 999;16/08/2023;1;;;R$ 129.885,22;R$ 0,00;R$ 0,00;R$ 129.885,22
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 989;17/08/2023;1;;;R$ 115.658,78;R$ 0,00;R$ 0,00;R$ 115.658,78
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 990;24/08/2023;1;;;R$ 141.401,13;R$ 0,00;R$ 0,00;R$ 141.401,13
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 992;24/08/2023;1;;;R$ 13.122,77;R$ 0,00;R$ 0,00;R$ 13.122,77
MUNICIPIO DE ASSARÉ;NFSE 993;29/08/2023;1;;;R$ 124.621,58;R$ 0,00;R$ 0,00;R$ 124.621,58
MUNICIPIO DE ASSARÉ;NFSE 994;29/08/2023;1;;;R$ 177.650,34;R$ 0,00;R$ 0,00;R$ 177.650,34
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1000;30/08/2023;1;;;R$ 12.635,54;R$ 0,00;R$ 0,00;R$ 12.635,54
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 995;30/08/2023;1;;;R$ 163.233,44;R$ 0,00;R$ 0,00;R$ 163.233,44
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 996;30/08/2023;1;;;R$ 72.847,84;R$ 0,00;R$ 0,00;R$ 72.847,84
PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE;NFSE 997;30/08/2023;1;;;R$ 270.189,18;R$ 0,00;R$ 0,00;R$ 270.189,18
PREFEITURA MUNICIPAL DE CAMPOS SALES - CE;NFSE 998;30/08/2023;1;;;R$ 67.581,48;R$ 0,00;R$ 0,00;R$ 67.581,48
MUNICIPIO DE SOBRAL;NFSE 1001;05/09/2023;1;;;R$ 380.236,72;R$ 0,00;R$ 0,00;R$ 380.236,72
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1002;08/09/2023;1;;;R$ 197.290,84;R$ 0,00;R$ 0,00;R$ 197.290,84
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1003;08/09/2023;1;;;R$ 18.309,62;R$ 0,00;R$ 0,00;R$ 18.309,62
MUNICIPIO DE CRATO - SECRETARIA MUNICIPAL DE EDUCAÇÃO;NFSE 1004;11/09/2023;1;;;R$ 200.593,63;R$ 0,00;R$ 0,00;R$ 200.593,63
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1005;11/09/2023;1;;;R$ 49.309,88;R$ 0,00;R$ 0,00;R$ 49.309,88
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1007;13/09/2023;1;;;R$ 137.809,80;R$ 0,00;R$ 0,00;R$ 137.809,80
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 1008;13/09/2023;1;;;R$ 54.827,28;R$ 0,00;R$ 0,00;R$ 54.827,28
MUNICIPIO DE ASSARÉ;NFSE 1009;18/09/2023;1;;;R$ 49.968,22;R$ 0,00;R$ 0,00;R$ 49.968,22
MUNICÍPIO DE MARACANAÚ;NFSE 1010;18/09/2023;1;;;R$ 49.305,40;R$ 0,00;R$ 0,00;R$ 49.305,40
MUNICÍPIO DE MARACANAÚ;NFSE 1011;18/09/2023;1;;;R$ 42.340,31;R$ 0,00;R$ 0,00;R$ 42.340,31
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1012;21/09/2023;1;;;R$ 296.073,66;R$ 0,00;R$ 0,00;R$ 296.073,66
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 1013;25/09/2023;1;;;R$ 216.709,91;R$ 0,00;R$ 0,00;R$ 216.709,91
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1014;25/09/2023;1;;;R$ 98.030,74;R$ 0,00;R$ 0,00;R$ 98.030,74
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1015;25/09/2023;1;;;R$ 114.348,21;R$ 0,00;R$ 0,00;R$ 114.348,21
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1016;25/09/2023;1;;;R$ 10.612,00;R$ 0,00;R$ 0,00;R$ 10.612,00
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1017;25/09/2023;1;;;R$ 111.697,54;R$ 0,00;R$ 0,00;R$ 111.697,54
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1018;25/09/2023;1;;;R$ 10.366,19;R$ 0,00;R$ 0,00;R$ 10.366,19
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1019;26/09/2023;1;;;R$ 75.749,89;R$ 0,00;R$ 0,00;R$ 75.749,89
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1020;26/09/2023;1;;;R$ 119.866,19;R$ 0,00;R$ 0,00;R$ 119.866,19
MUNICIPIO DE ASSARÉ;NFSE 1021;29/09/2023;1;;;R$ 21.079,78;R$ 0,00;R$ 0,00;R$ 21.079,78
MUNICIPIO DE ASSARÉ;NFSE 1022;29/09/2023;1;;;R$ 35.674,47;R$ 0,00;R$ 0,00;R$ 35.674,47
MUNICIPIO DE ASSARÉ;NFSE 1023;29/09/2023;1;;;R$ 201.954,40;R$ 0,00;R$ 0,00;R$ 201.954,40
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1024;02/10/2023;1;;;R$ 264.628,30;R$ 0,00;R$ 0,00;R$ 264.628,30
PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE;NFSE 1025;02/10/2023;1;;;R$ 77.232,59;R$ 0,00;R$ 0,00;R$ 77.232,59
PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE;NFSE 1026;03/10/2023;1;;;R$ 114.009,63;R$ 0,00;R$ 0,00;R$ 114.009,63
MUNICIPIO DE SOBRAL;NFSE 1027;06/10/2023;1;;;R$ 495.436,91;R$ 0,00;R$ 0,00;R$ 495.436,91
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 1028;06/10/2023;1;;;R$ 28.777,33;R$ 0,00;R$ 0,00;R$ 28.777,33
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 1029;06/10/2023;1;;;R$ 56.748,62;R$ 0,00;R$ 0,00;R$ 56.748,62
MUNICIPIO DE SOBRAL;NFSE 1030;17/10/2023;1;;;R$ 311.241,81;R$ 0,00;R$ 0,00;R$ 311.241,81
MUNICIPIO DE SOBRAL;NFSE 1053;17/10/2023;1;;;R$ 150.000,00;R$ 0,00;R$ 0,00;R$ 150.000,00
MUNICIPIO DE SOBRAL;NFSE 1054;17/10/2023;1;;;R$ 124.745,73;R$ 0,00;R$ 0,00;R$ 124.745,73
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1031;19/10/2023;1;;;R$ 232.432,94;R$ 0,00;R$ 0,00;R$ 232.432,94
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1033;24/10/2023;1;;;R$ 147.996,13;R$ 0,00;R$ 0,00;R$ 147.996,13
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 1034;27/10/2023;1;;;R$ 105.990,29;R$ 0,00;R$ 0,00;R$ 105.990,29
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1035;31/10/2023;1;;;R$ 145.505,95;R$ 0,00;R$ 0,00;R$ 145.505,95
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1036;31/10/2023;1;;;R$ 40.555,19;R$ 0,00;R$ 0,00;R$ 40.555,19
MUNICIPIO DE ASSARÉ;NFSE 1039;06/11/2023;1;;;R$ 358.400,29;R$ 0,00;R$ 0,00;R$ 358.400,29
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1055;06/11/2023;1;;;R$ 457.228,86;R$ 0,00;R$ 0,00;R$ 457.228,86
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1040;08/11/2023;1;;;R$ 8.783,19;R$ 0,00;R$ 0,00;R$ 8.783,19
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1042;14/11/2023;1;;;R$ 4.066,62;R$ 0,00;R$ 0,00;R$ 4.066,62
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1043;14/11/2023;1;;;R$ 17.430,26;R$ 0,00;R$ 0,00;R$ 17.430,26
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1044;14/11/2023;1;;;R$ 9.773,93;R$ 0,00;R$ 0,00;R$ 9.773,93
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1046;14/11/2023;1;;;R$ 44.149,11;R$ 0,00;R$ 0,00;R$ 44.149,11
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1047;14/11/2023;1;;;R$ 18.104,74;R$ 0,00;R$ 0,00;R$ 18.104,74
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1048;14/11/2023;1;;;R$ 8.619,34;R$ 0,00;R$ 0,00;R$ 8.619,34
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1049;14/11/2023;1;;;R$ 17.350,37;R$ 0,00;R$ 0,00;R$ 17.350,37
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1050;14/11/2023;1;;;R$ 17.429,32;R$ 0,00;R$ 0,00;R$ 17.429,32
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1051;16/11/2023;1;;;R$ 5.569,26;R$ 0,00;R$ 0,00;R$ 5.569,26
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1052;16/11/2023;1;;;R$ 35.487,35;R$ 0,00;R$ 0,00;R$ 35.487,35
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 1055;17/11/2023;1;;;R$ 21.832,43;R$ 0,00;R$ 0,00;R$ 21.832,43
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 1057;17/11/2023;1;;;R$ 112.273,96;R$ 0,00;R$ 0,00;R$ 112.273,96
MUNICIPIO DE ASSARÉ;NFSE 1058;20/11/2023;1;;;R$ 32.418,80;R$ 0,00;R$ 0,00;R$ 32.418,80
MUNICIPIO DE ASSARÉ;NFSE 1059;24/11/2023;1;;;R$ 124.218,32;R$ 0,00;R$ 0,00;R$ 124.218,32
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1060;24/11/2023;1;;;R$ 25.445,36;R$ 0,00;R$ 0,00;R$ 25.445,36
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1061;27/11/2023;1;;;R$ 52.605,43;R$ 0,00;R$ 0,00;R$ 52.605,43
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1062;27/11/2023;1;;;R$ 4.882,02;R$ 0,00;R$ 0,00;R$ 4.882,02
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1063;27/11/2023;1;;;R$ 170.494,04;R$ 0,00;R$ 0,00;R$ 170.494,04
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1064;27/11/2023;1;;;R$ 88.372,33;R$ 0,00;R$ 0,00;R$ 88.372,33
MUNICIPIO DE CRATO - SECRETARIA MUNICIPAL DE EDUCAÇÃO;NFSE 1065;28/11/2023;1;;;R$ 66.708,83;R$ 0,00;R$ 0,00;R$ 66.708,83
PREFEITURA MUNICIPAL DE TABULEIRO DO NORTE;NFSE 1068;01/12/2023;1;;;R$ 157.351,83;R$ 0,00;R$ 0,00;R$ 157.351,83
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1069;04/12/2023;1;;;R$ 4.082,48;R$ 0,00;R$ 0,00;R$ 4.082,48
DISTRITO SANITARIO ESPECIAL INDIGENA CEARA - DSEI/CE;NFSE 1071;04/12/2023;1;;;R$ 180.738,28;R$ 0,00;R$ 0,00;R$ 180.738,28
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1075;06/12/2023;1;;;R$ 246.351,47;R$ 0,00;R$ 0,00;R$ 246.351,47
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1076;06/12/2023;1;;;R$ 68.388,30;R$ 0,00;R$ 0,00;R$ 68.388,30
FUNDO MUNICIPAL DE EDUCACAO - INFRAESTRUTURA - FME-I;NFSE 1077;06/12/2023;1;;;R$ 84.373,21;R$ 0,00;R$ 0,00;R$ 84.373,21
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1078;06/12/2023;1;;;R$ 3.929,46;R$ 0,00;R$ 0,00;R$ 3.929,46
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1079;06/12/2023;1;;;R$ 17.200,55;R$ 0,00;R$ 0,00;R$ 17.200,55
MUNICIPIO DE ASSARÉ;NFSE 1080;12/12/2023;1;;;R$ 155.103,42;R$ 0,00;R$ 0,00;R$ 155.103,42
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1082;13/12/2023;1;;;R$ 24.181,90;R$ 0,00;R$ 0,00;R$ 24.181,90
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1083;13/12/2023;1;;;R$ 19.488,71;R$ 0,00;R$ 0,00;R$ 19.488,71
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1084;13/12/2023;1;;;R$ 8.791,38;R$ 0,00;R$ 0,00;R$ 8.791,38
MUNICIPIO DE SENADOR POMPEU - SECRETARIA DE EDUCAÇÃO, CULTURA E DESPORTO;NFSE 1086;14/12/2023;1;;;R$ 294.940,22;R$ 0,00;R$ 0,00;R$ 294.940,22
UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA - UNILAB;NFSE 1087;18/12/2023;1;;;R$ 176.719,75;R$ 0,00;R$ 0,00;R$ 176.719,75
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1088;18/12/2023;1;;;R$ 37.691,40;R$ 0,00;R$ 0,00;R$ 37.691,40
SECRETARIA DA PROTEÇÃO SOCIAL, JUSTIÇA, CIDADANIA, MULHERES E DIREITOS HUMANOS;NFSE 1089;18/12/2023;1;;;R$ 33.580,47;R$ 0,00;R$ 0,00;R$ 33.580,47
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1090;18/12/2023;1;;;R$ 6.147,41;R$ 0,00;R$ 0,00;R$ 6.147,41
MUNICIPIO DE ASSARÉ;NFSE 1091;18/12/2023;1;;;R$ 510.183,19;R$ 0,00;R$ 0,00;R$ 510.183,19
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1092;18/12/2023;1;;;R$ 8.625,85;R$ 0,00;R$ 0,00;R$ 8.625,85
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1093;18/12/2023;1;;;R$ 8.951,81;R$ 0,00;R$ 0,00;R$ 8.951,81
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ;NFSE 1094;18/12/2023;1;;;R$ 2.832,00;R$ 0,00;R$ 0,00;R$ 2.832,00
DEPARTAMENTO DE POLICIA RODOVIÁRIA FEDERAL;NFSE 1095;18/12/2023;1;;;R$ 91.238,83;R$ 0,00;R$ 0,00;R$ 91.238,83
PREFEITURA MUNICIPAL DE PARAIPABA;NFSE 1096;19/12/2023;1;;;R$ 135.483,44;R$ 0,00;R$ 0,00;R$ 135.483,44
